0.000000,0.019929,0.027983,0.037646,0.047361,0.059522,0.071257,0.108834,0.108834,0.113323,0.113323,0.113692,0.113692,0.124799,0.124799,0.127479,0.130890,0.130890,0.144946,0.144946,0.144946,0.144946,0.144946,0.144946,0.144946,0.144946,0.144946,0.150187,0.144946,0.144946,0.144946,0.144946,0.144946,0.144946,0.144946,0.144946,0.136004,0.124799,0.124799,0.124799,0.124799,0.124799,0.124799,0.124799,0.127479,0.130890,0.130890,0.135813,0.144946,0.144946,0.156308
0.019929,0.000000,0.009585,0.026666,0.032167,0.045420,0.059627,0.095822,0.095822,0.101706,0.101706,0.101401,0.101401,0.115998,0.115998,0.119167,0.121955,0.121955,0.138868,0.138868,0.138868,0.138868,0.138868,0.138868,0.138868,0.138868,0.138868,0.144587,0.138868,0.138868,0.138868,0.138868,0.138868,0.138868,0.138868,0.138868,0.127519,0.115998,0.115998,0.115998,0.115998,0.115998,0.115998,0.115998,0.119167,0.121955,0.121955,0.128660,0.138868,0.138868,0.151569
0.027983,0.009585,0.000000,0.019216,0.022961,0.036675,0.050972,0.086624,0.086624,0.092948,0.092948,0.092814,0.092814,0.108405,0.108405,0.111904,0.114909,0.114909,0.132596,0.132596,0.132596,0.132596,0.132596,0.132596,0.132596,0.132596,0.132596,0.138661,0.132596,0.132596,0.132596,0.132596,0.132596,0.132596,0.132596,0.132596,0.120284,0.108405,0.108405,0.108405,0.108405,0.108405,0.108405,0.108405,0.111904,0.114909,0.114909,0.121963,0.132596,0.132596,0.146675
0.037646,0.026666,0.019216,0.000000,0.012232,0.025091,0.034386,0.071465,0.071465,0.077203,0.077203,0.079321,0.079321,0.093235,0.093235,0.097522,0.102495,0.102495,0.118852,0.118852,0.118852,0.118852,0.118852,0.118852,0.118852,0.118852,0.118852,0.125743,0.118852,0.118852,0.118852,0.118852,0.118852,0.118852,0.118852,0.118852,0.106558,0.093235,0.093235,0.093235,0.093235,0.093235,0.093235,0.093235,0.097522,0.102495,0.102495,0.108181,0.118852,0.118852,0.136474
0.047361,0.032167,0.022961,0.012232,0.000000,0.015614,0.028488,0.063753,0.063753,0.070253,0.070253,0.071236,0.071236,0.087676,0.087676,0.092177,0.096397,0.096397,0.114672,0.114672,0.114672,0.114672,0.114672,0.114672,0.114672,0.114672,0.114672,0.121759,0.114672,0.114672,0.114672,0.114672,0.114672,0.114672,0.114672,0.114672,0.100909,0.087676,0.087676,0.087676,0.087676,0.087676,0.087676,0.087676,0.092177,0.096397,0.096397,0.103438,0.114672,0.114672,0.132651
0.059522,0.045420,0.036675,0.025091,0.015614,0.000000,0.019550,0.053168,0.053168,0.058172,0.058172,0.056444,0.056444,0.073173,0.073173,0.077427,0.081248,0.081248,0.100202,0.100202,0.100202,0.100202,0.100202,0.100202,0.100202,0.100202,0.100202,0.107413,0.100202,0.100202,0.100202,0.100202,0.100202,0.100202,0.100202,0.100202,0.085991,0.073173,0.073173,0.073173,0.073173,0.073173,0.073173,0.073173,0.077427,0.081248,0.081248,0.088786,0.100202,0.100202,0.118764
0.071257,0.059627,0.050972,0.034386,0.028488,0.019550,0.000000,0.037755,0.037755,0.043034,0.043034,0.048267,0.048267,0.063426,0.063426,0.070197,0.077531,0.077531,0.094273,0.094273,0.094273,0.094273,0.094273,0.094273,0.094273,0.094273,0.094273,0.103213,0.094273,0.094273,0.094273,0.094273,0.094273,0.094273,0.094273,0.094273,0.079841,0.063426,0.063426,0.063426,0.063426,0.063426,0.063426,0.063426,0.070197,0.077531,0.077531,0.083013,0.094273,0.094273,0.118809
0.108834,0.095822,0.086624,0.071465,0.063753,0.053168,0.037755,0.000000,0.000000,0.015943,0.015943,0.033065,0.033065,0.049526,0.049526,0.059078,0.068829,0.068829,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.095973,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.067431,0.049526,0.049526,0.049526,0.049526,0.049526,0.049526,0.049526,0.059078,0.068829,0.068829,0.073833,0.085600,0.085600,0.116709
0.108834,0.095822,0.086624,0.071465,0.063753,0.053168,0.037755,0.000000,0.000000,0.015943,0.015943,0.033065,0.033065,0.049526,0.049526,0.059078,0.068829,0.068829,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.095973,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.085600,0.067431,0.049526,0.049526,0.049526,0.049526,0.049526,0.049526,0.049526,0.059078,0.068829,0.068829,0.073833,0.085600,0.085600,0.116709
0.113323,0.101706,0.092948,0.077203,0.070253,0.058172,0.043034,0.015943,0.015943,0.000000,0.000000,0.027234,0.027234,0.036675,0.036675,0.049416,0.060292,0.060292,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.085602,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.058527,0.036675,0.036675,0.036675,0.036675,0.036675,0.036675,0.036675,0.049416,0.060292,0.060292,0.063803,0.073333,0.073333,0.107253
0.113323,0.101706,0.092948,0.077203,0.070253,0.058172,0.043034,0.015943,0.015943,0.000000,0.000000,0.027234,0.027234,0.036675,0.036675,0.049416,0.060292,0.060292,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.085602,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.073333,0.058527,0.036675,0.036675,0.036675,0.036675,0.036675,0.036675,0.036675,0.049416,0.060292,0.060292,0.063803,0.073333,0.073333,0.107253
0.113692,0.101401,0.092814,0.079321,0.071236,0.056444,0.048267,0.033065,0.033065,0.027234,0.027234,0.000000,0.000000,0.027274,0.027274,0.033133,0.037415,0.037415,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.068827,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.039291,0.027274,0.027274,0.027274,0.027274,0.027274,0.027274,0.027274,0.033133,0.037415,0.037415,0.047232,0.060290,0.060290,0.086353
0.113692,0.101401,0.092814,0.079321,0.071236,0.056444,0.048267,0.033065,0.033065,0.027234,0.027234,0.000000,0.000000,0.027274,0.027274,0.033133,0.037415,0.037415,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.068827,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.060290,0.039291,0.027274,0.027274,0.027274,0.027274,0.027274,0.027274,0.027274,0.033133,0.037415,0.037415,0.047232,0.060290,0.060290,0.086353
0.124799,0.115998,0.108405,0.093235,0.087676,0.073173,0.063426,0.049526,0.049526,0.036675,0.036675,0.027274,0.027274,0.000000,0.000000,0.015894,0.027275,0.027275,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.049528,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.024562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015894,0.027275,0.027275,0.028462,0.036676,0.036676,0.072085
0.124799,0.115998,0.108405,0.093235,0.087676,0.073173,0.063426,0.049526,0.049526,0.036675,0.036675,0.027274,0.027274,0.000000,0.000000,0.015894,0.027275,0.027275,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.049528,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.024562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015894,0.027275,0.027275,0.028462,0.036676,0.036676,0.072085
0.127479,0.119167,0.111904,0.097522,0.092177,0.077427,0.070197,0.059078,0.059078,0.049416,0.049416,0.033133,0.033133,0.015894,0.015894,0.000000,0.014258,0.014258,0.028404,0.028404,0.028404,0.028404,0.028404,0.028404,0.028404,0.028404,0.028404,0.036941,0.028404,0.028404,0.028404,0.028404,0.028404,0.028404,0.028404,0.028404,0.010267,0.015894,0.015894,0.015894,0.015894,0.015894,0.015894,0.015894,0.000000,0.014258,0.014258,0.014770,0.028404,0.028404,0.059337
0.130890,0.121955,0.114909,0.102495,0.096397,0.081248,0.077531,0.068829,0.068829,0.060292,0.060292,0.037415,0.037415,0.027275,0.027275,0.014258,0.000000,0.000000,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.033064,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.011947,0.027275,0.027275,0.027275,0.027275,0.027275,0.027275,0.027275,0.014258,0.000000,0.000000,0.014237,0.027234,0.027234,0.049565
0.130890,0.121955,0.114909,0.102495,0.096397,0.081248,0.077531,0.068829,0.068829,0.060292,0.060292,0.037415,0.037415,0.027275,0.027275,0.014258,0.000000,0.000000,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.033064,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.027234,0.011947,0.027275,0.027275,0.027275,0.027275,0.027275,0.027275,0.027275,0.014258,0.000000,0.000000,0.014237,0.027234,0.027234,0.049565
0.144946,0.138868,0.132596,0.118852,0.114672,0.100202,0.094273,0.085600,0.085600,0.073333,0.073333,0.060290,0.060290,0.036676,0.036676,0.028404,0.027234,0.027234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024524,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.028404,0.027234,0.027234,0.015873,0.000000,0.000000,0.039559
0.144946,0.138868,0.132596,0.118852,0.114672,0.100202,0.094273,0.085600,0.085600,0.073333,0.073333,0.060290,0.060290,0.036676,0.036676,0.028404,0.027234,0.027234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024524,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.028404,0.027234,0.027234,0.015873,0.000000,0.000000,0.039559
0.144946,0.138868,0.132596,0.118852,0.114672,0.100202,0.094273,0.085600,0.085600,0.073333,0.073333,0.060290,0.060290,0.036676,0.036676,0.028404,0.027234,0.027234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024524,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.028404,0.027234,0.027234,0.015873,0.000000,0.000000,0.039559
0.144946,0.138868,0.132596,0.118852,0.114672,0.100202,0.094273,0.085600,0.085600,0.073333,0.073333,0.060290,0.060290,0.036676,0.036676,0.028404,0.027234,0.027234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024524,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.028404,0.027234,0.027234,0.015873,0.000000,0.000000,0.039559
0.144946,0.138868,0.132596,0.118852,0.114672,0.100202,0.094273,0.085600,0.085600,0.073333,0.073333,0.060290,0.060290,0.036676,0.036676,0.028404,0.027234,0.027234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024524,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.028404,0.027234,0.027234,0.015873,0.000000,0.000000,0.039559
0.144946,0.138868,0.132596,0.118852,0.114672,0.100202,0.094273,0.085600,0.085600,0.073333,0.073333,0.060290,0.060290,0.036676,0.036676,0.028404,0.027234,0.027234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024524,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.036676,0.028404,0.027234,0.027234,0.015873,0.000000,0.000000,0.039559
