0.000000,0.010792,0.011051,0.001278,0.009234,0.012412,0.004946,0.006592,0.006592,0.014988,0.014988,0.012721,0.012721,0.014973,0.014973,0.006584,0.012720,0.012720,0.014989,0.014989,0.014989,0.014989,0.014989,0.014989,0.014989,0.014989,0.014989,0.006592,0.014989,0.014989,0.014989,0.014989,0.014989,0.014989,0.014989,0.014989,0.005008,0.014973,0.014973,0.014973,0.014973,0.014973,0.014973,0.014973,0.006584,0.012720,0.012720,0.006585,0.014989,0.014989,0.014543
0.010792,0.000000,0.000437,0.011300,0.004507,0.005046,0.012825,0.014406,0.014406,0.017745,0.017745,0.007950,0.007950,0.017706,0.017706,0.014356,0.007950,0.007950,0.017746,0.017746,0.017746,0.017746,0.017746,0.017746,0.017746,0.017746,0.017746,0.014407,0.017746,0.017746,0.017746,0.017746,0.017746,0.017746,0.017746,0.017746,0.014838,0.017706,0.017706,0.017706,0.017706,0.017706,0.017706,0.017706,0.014356,0.007950,0.007950,0.014367,0.017746,0.017746,0.007272
0.011051,0.000437,0.000000,0.010961,0.004079,0.004609,0.012426,0.013981,0.013981,0.017333,0.017333,0.007513,0.007513,0.017290,0.017290,0.013925,0.007513,0.007513,0.017334,0.017334,0.017334,0.017334,0.017334,0.017334,0.017334,0.017334,0.017334,0.013982,0.017334,0.017334,0.017334,0.017334,0.017334,0.017334,0.017334,0.017334,0.014401,0.017290,0.017290,0.017290,0.017290,0.017290,0.017290,0.017290,0.013925,0.007513,0.007513,0.013938,0.017334,0.017334,0.006837
0.001278,0.011300,0.010961,0.000000,0.008054,0.011216,0.003681,0.005317,0.005317,0.013728,0.013728,0.011465,0.011465,0.013705,0.013705,0.005306,0.011464,0.011464,0.013729,0.013729,0.013729,0.013729,0.013729,0.013729,0.013729,0.013729,0.013729,0.005318,0.013729,0.013729,0.013729,0.013729,0.013729,0.013729,0.013729,0.013729,0.003735,0.013705,0.013705,0.013705,0.013705,0.013705,0.013705,0.013705,0.005306,0.011464,0.011464,0.005307,0.013729,0.013729,0.013266
0.009234,0.004507,0.004079,0.008054,0.000000,0.003426,0.008476,0.009975,0.009975,0.013707,0.013707,0.003491,0.003491,0.013657,0.013657,0.009922,0.003490,0.003490,0.013708,0.013708,0.013708,0.013708,0.013708,0.013708,0.013708,0.013708,0.013708,0.009976,0.013708,0.013708,0.013708,0.013708,0.013708,0.013708,0.013708,0.013708,0.010717,0.013657,0.013657,0.013657,0.013657,0.013657,0.013657,0.013657,0.009922,0.003490,0.003490,0.009933,0.013708,0.013708,0.005600
0.012412,0.005046,0.004609,0.011216,0.003426,0.000000,0.010509,0.011667,0.011667,0.013332,0.013332,0.005744,0.005744,0.013256,0.013256,0.011575,0.005744,0.005744,0.013334,0.013334,0.013334,0.013334,0.013334,0.013334,0.013334,0.013334,0.013334,0.011669,0.013334,0.013334,0.013334,0.013334,0.013334,0.013334,0.013334,0.013334,0.012750,0.013256,0.013256,0.013256,0.013256,0.013256,0.013256,0.013256,0.011575,0.005744,0.005744,0.011596,0.013334,0.013334,0.002238
0.004946,0.012825,0.012426,0.003681,0.008476,0.010509,0.000000,0.001651,0.001651,0.010081,0.010081,0.010438,0.010438,0.010061,0.010061,0.001671,0.010437,0.010437,0.010082,0.010082,0.010082,0.010082,0.010082,0.010082,0.010082,0.010082,0.010082,0.001651,0.010082,0.010082,0.010082,0.010082,0.010082,0.010082,0.010082,0.010082,0.005062,0.010061,0.010061,0.010061,0.010061,0.010061,0.010061,0.010061,0.001671,0.010437,0.010437,0.001662,0.010082,0.010082,0.011724
0.006592,0.014406,0.013981,0.005317,0.009975,0.011667,0.001651,0.000000,0.000000,0.009411,0.009411,0.009037,0.009037,0.009365,0.009365,0.000258,0.009034,0.009034,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.000005,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.003542,0.009365,0.009365,0.009365,0.009365,0.009365,0.009365,0.009365,0.000258,0.009034,0.009034,0.000192,0.009413,0.009413,0.010220
0.006592,0.014406,0.013981,0.005317,0.009975,0.011667,0.001651,0.000000,0.000000,0.009411,0.009411,0.009037,0.009037,0.009365,0.009365,0.000258,0.009034,0.009034,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.000005,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.009413,0.003542,0.009365,0.009365,0.009365,0.009365,0.009365,0.009365,0.009365,0.000258,0.009034,0.009034,0.000192,0.009413,0.009413,0.010220
0.014988,0.017745,0.017333,0.013728,0.013707,0.013332,0.010081,0.009411,0.009411,0.000000,0.000000,0.013646,0.013646,0.000128,0.000128,0.009571,0.013644,0.013644,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.009409,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.012915,0.000128,0.000128,0.000128,0.000128,0.000128,0.000128,0.000128,0.009571,0.013644,0.013644,0.009524,0.000003,0.000003,0.012676
